server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_17,22:29:50,22:30:20,929.85,3291.02,Disk thrash suspected
server_17,22:30:00,22:30:30,929.85,137.17,
server_17,22:30:10,22:30:40,4487.25,762.94,Possible DDoS
server_17,22:30:20,22:30:50,4487.25,1456.44,Possible DDoS
server_17,22:30:30,22:31:00,12715.30,1466.40,Possible DDoS
server_17,22:30:40,22:31:10,12715.30,1466.40,Possible DDoS
server_17,22:30:50,22:31:20,12715.30,1466.40,Possible DDoS
server_17,22:31:00,22:31:30,3741.05,1081.09,Possible DDoS
server_17,22:31:10,22:31:40,4738.81,1830.17,Network flood + Disk thrash suspected
server_17,22:31:20,22:31:50,4738.81,6315.52,Network flood + Disk thrash suspected
server_17,22:31:30,22:32:00,7411.82,6315.52,Network flood + Disk thrash suspected
server_17,22:31:40,22:32:10,7411.82,6315.52,Network flood + Disk thrash suspected
server_17,22:31:50,22:32:20,7411.82,4749.35,Network flood + Disk thrash suspected
server_17,22:32:00,22:32:30,4857.00,4749.35,Network flood + Disk thrash suspected
server_17,22:32:10,22:32:40,4857.00,4749.35,Network flood + Disk thrash suspected
server_17,22:32:20,22:32:50,4857.00,6743.69,Network flood + Disk thrash suspected
server_17,22:32:30,22:33:00,1035.90,6743.69,Disk thrash suspected
server_17,22:32:40,22:33:10,3711.81,6743.69,Network flood + Disk thrash suspected
server_17,22:32:50,22:33:20,3711.81,1144.73,Possible DDoS
server_17,22:33:00,22:33:30,3711.81,1144.73,Possible DDoS
server_17,22:33:10,22:33:40,3445.83,559.16,Possible DDoS
server_17,22:33:20,22:33:50,3445.83,559.16,Possible DDoS
server_17,22:33:30,22:34:00,3445.83,559.16,Possible DDoS
server_17,22:33:40,22:34:10,740.95,90.81,
server_17,22:33:50,22:34:20,740.95,90.81,
server_17,22:34:00,22:34:30,4306.91,8347.50,Network flood + Disk thrash suspected
server_17,22:34:10,22:34:40,4306.91,8347.50,Network flood + Disk thrash suspected
server_17,22:34:20,22:34:50,4306.91,8347.50,Network flood + Disk thrash suspected
server_17,22:34:30,22:35:00,4004.32,1279.80,Possible DDoS
server_17,22:34:40,22:35:10,4004.32,1279.80,Possible DDoS
server_17,22:34:50,22:35:20,4004.32,1279.80,Possible DDoS
server_17,22:35:00,22:35:30,11118.02,172.86,Possible DDoS
server_17,22:35:10,22:35:40,15288.78,172.86,Possible DDoS
server_17,22:35:20,22:35:50,15288.78,709.43,Possible DDoS
server_17,22:35:30,22:36:00,15288.78,709.43,Possible DDoS
server_17,22:35:40,22:36:10,4256.95,709.43,Possible DDoS
server_17,22:35:50,22:36:20,4309.72,1164.67,Possible DDoS
server_17,22:36:00,22:36:30,4309.72,1164.67,Possible DDoS
server_17,22:36:10,22:36:40,4309.72,1164.67,Possible DDoS
server_17,22:36:20,22:36:50,1342.27,860.11,
server_17,22:36:30,22:37:00,1342.27,860.11,
server_17,22:36:40,22:37:10,4212.02,9817.66,Network flood + Disk thrash suspected
server_17,22:36:50,22:37:20,4212.02,9817.66,Network flood + Disk thrash suspected
server_17,22:37:00,22:37:30,4212.02,9817.66,Network flood + Disk thrash suspected
server_17,22:37:10,22:37:40,3736.28,7779.95,Network flood + Disk thrash suspected
server_17,22:37:20,22:37:50,3736.28,7779.95,Network flood + Disk thrash suspected
server_17,22:37:30,22:38:00,3736.28,7779.95,Network flood + Disk thrash suspected
server_17,22:37:40,22:38:10,965.12,5497.99,Disk thrash suspected
server_17,22:37:50,22:38:20,1040.45,5497.99,Disk thrash suspected
server_17,22:38:00,22:38:30,1040.45,6636.77,Disk thrash suspected
server_17,22:38:10,22:38:40,1040.45,6636.77,Disk thrash suspected
server_17,22:38:20,22:38:50,9359.99,6636.77,Network flood + Disk thrash suspected
server_17,22:38:30,22:39:00,9359.99,185.48,Possible DDoS
server_17,22:38:40,22:39:10,9359.99,136.04,Possible DDoS
server_17,22:38:50,22:39:20,935.46,113.50,
server_17,22:39:00,22:39:30,1066.09,9108.01,Disk thrash suspected
server_17,22:39:10,22:39:40,1066.09,9108.01,Disk thrash suspected
server_17,22:39:20,22:39:50,1066.09,9108.01,Disk thrash suspected
server_17,22:39:30,22:40:00,933.87,8343.37,Disk thrash suspected
server_17,22:39:40,22:40:10,933.87,8343.37,Disk thrash suspected
server_17,22:39:50,22:40:20,883.81,8343.37,Disk thrash suspected
server_17,22:40:00,22:40:30,668.50,4810.93,Disk thrash suspected
server_17,22:40:10,22:40:40,668.50,4810.93,Disk thrash suspected
server_17,22:40:20,22:40:50,634.31,9727.71,Disk thrash suspected
server_17,22:40:30,22:41:00,1035.07,9727.71,Disk thrash suspected
server_17,22:40:40,22:41:10,1035.07,9727.71,Disk thrash suspected
server_17,22:40:50,22:41:20,1035.07,110.38,
server_17,22:41:00,22:41:30,4875.66,1374.86,Possible DDoS
server_17,22:41:10,22:41:40,18127.69,1374.86,Possible DDoS
server_17,22:41:20,22:41:50,18127.69,1374.86,Possible DDoS
server_17,22:41:30,22:42:00,18127.69,196.12,Possible DDoS
server_17,22:41:40,22:42:10,946.01,6173.40,Disk thrash suspected
server_17,22:41:50,22:42:20,1609.85,6173.40,Disk thrash suspected
server_17,22:42:00,22:42:30,1609.85,6173.40,Disk thrash suspected
server_17,22:42:10,22:42:40,1609.85,1383.32,
server_17,22:42:20,22:42:50,1078.11,227.45,
server_17,22:42:30,22:43:00,4377.28,1163.95,Possible DDoS
server_17,22:42:40,22:43:10,4377.28,5137.99,Network flood + Disk thrash suspected
server_17,22:42:50,22:43:20,4377.28,5137.99,Network flood + Disk thrash suspected
server_17,22:43:00,22:43:30,880.24,5137.99,Disk thrash suspected
server_17,22:43:10,22:43:40,16678.22,8406.04,Network flood + Disk thrash suspected
server_17,22:43:20,22:43:50,16678.22,8406.04,Network flood + Disk thrash suspected
server_17,22:43:30,22:44:00,16678.22,8406.04,Network flood + Disk thrash suspected
server_17,22:43:40,22:44:10,1012.85,112.20,
server_17,22:43:50,22:44:20,6862.83,112.20,Possible DDoS
server_17,22:44:00,22:44:30,6862.83,112.20,Possible DDoS
server_17,22:44:10,22:44:40,6862.83,903.55,Possible DDoS
server_17,22:44:20,22:44:50,3270.75,903.55,Possible DDoS
server_17,22:44:30,22:45:00,3270.75,903.55,Possible DDoS
server_17,22:44:40,22:45:10,937.06,163.25,
server_17,22:44:50,22:45:20,937.06,82.14,
server_17,22:45:00,22:45:30,924.85,5321.01,Disk thrash suspected
server_17,22:45:10,22:45:40,937.04,5321.01,Disk thrash suspected
server_17,22:45:20,22:45:50,937.04,5321.01,Disk thrash suspected
server_17,22:45:30,22:46:00,10173.61,4830.00,Network flood + Disk thrash suspected
server_17,22:45:40,22:46:10,10173.61,4830.00,Network flood + Disk thrash suspected
server_17,22:45:50,22:46:20,10173.61,4830.00,Network flood + Disk thrash suspected
server_17,22:46:00,22:46:30,9264.35,8326.87,Network flood + Disk thrash suspected
server_17,22:46:10,22:46:40,4099.93,8326.87,Network flood + Disk thrash suspected
server_17,22:46:20,22:46:50,4099.93,9116.27,Network flood + Disk thrash suspected
server_17,22:46:30,22:47:00,679.56,9668.50,Disk thrash suspected
server_17,22:46:40,22:47:10,679.56,9668.50,Disk thrash suspected
server_17,22:46:50,22:47:20,605.62,9668.50,Disk thrash suspected
server_17,22:47:00,22:47:30,616.75,6466.65,Disk thrash suspected
server_17,22:47:10,22:47:40,616.75,6466.65,Disk thrash suspected
server_17,22:47:20,22:47:50,1782.40,1185.19,
server_17,22:47:30,22:48:00,16656.85,1185.19,Possible DDoS
server_17,22:47:40,22:48:10,16656.85,9714.75,Network flood + Disk thrash suspected
server_17,22:47:50,22:48:20,16656.85,9714.75,Network flood + Disk thrash suspected
server_17,22:48:00,22:48:30,11510.63,9941.37,Network flood + Disk thrash suspected
server_17,22:48:10,22:48:40,16407.18,9941.37,Network flood + Disk thrash suspected
server_17,22:48:20,22:48:50,16407.18,9941.37,Network flood + Disk thrash suspected
server_17,22:48:30,22:49:00,16407.18,8893.73,Network flood + Disk thrash suspected
server_17,22:48:40,22:49:10,9811.18,736.38,Possible DDoS
server_17,22:48:50,22:49:20,10265.24,736.38,Possible DDoS
server_17,22:49:00,22:49:30,10265.24,106.28,Possible DDoS
server_17,22:49:10,22:49:40,10265.24,5174.53,Network flood + Disk thrash suspected
server_17,22:49:20,22:49:50,3683.24,5174.53,Network flood + Disk thrash suspected
server_17,22:49:30,22:50:00,16290.50,5174.53,Network flood + Disk thrash suspected
server_17,22:49:40,22:50:10,16290.50,1363.52,Possible DDoS
server_17,22:49:50,22:50:20,16290.50,58.28,Possible DDoS
server_17,22:50:00,22:50:30,567.40,75.30,
server_17,22:50:10,22:50:40,567.40,99.00,
server_17,22:50:20,22:50:50,656.79,99.00,
server_17,22:50:30,22:51:00,656.79,5271.05,Disk thrash suspected
server_17,22:50:40,22:51:10,942.87,5271.05,Disk thrash suspected
server_17,22:50:50,22:51:20,942.87,5271.05,Disk thrash suspected
server_17,22:51:00,22:51:30,3097.99,905.61,
server_17,22:51:10,22:51:40,6613.40,905.61,Possible DDoS
server_17,22:51:20,22:51:50,6613.40,3770.16,Network flood + Disk thrash suspected
server_17,22:51:30,22:52:00,7101.88,3770.16,Network flood + Disk thrash suspected
server_17,22:51:40,22:52:10,7101.88,3770.16,Network flood + Disk thrash suspected
server_17,22:51:50,22:52:20,7101.88,67.02,Possible DDoS
server_18,20:52:00,20:52:30,3970.65,1947.55,Network flood + Disk thrash suspected
server_18,20:52:10,20:52:40,3970.65,1947.55,Network flood + Disk thrash suspected
server_18,20:52:20,20:52:50,3970.65,6836.32,Network flood + Disk thrash suspected
server_18,20:52:30,20:53:00,11407.67,6836.32,Network flood + Disk thrash suspected
server_18,20:52:40,20:53:10,11407.67,6836.32,Network flood + Disk thrash suspected
server_18,20:52:50,20:53:20,11407.67,188.15,Possible DDoS
server_18,20:53:00,20:53:30,12963.46,140.57,Possible DDoS
server_18,20:53:10,20:53:40,12963.46,140.57,Possible DDoS
server_18,20:53:20,20:53:50,12963.46,140.57,Possible DDoS
server_18,20:53:30,20:54:00,5281.83,1241.24,Possible DDoS
server_18,20:53:40,20:54:10,1044.94,1241.24,
server_18,20:53:50,20:54:20,19878.20,1241.24,Possible DDoS
server_18,20:54:00,20:54:30,19878.20,1738.00,Network flood + Disk thrash suspected
server_18,20:54:10,20:54:40,19878.20,1738.00,Network flood + Disk thrash suspected
server_18,20:54:20,20:54:50,15284.26,7362.17,Network flood + Disk thrash suspected
server_18,20:54:30,20:55:00,15284.26,7362.17,Network flood + Disk thrash suspected
server_18,20:54:40,20:55:10,947.63,7362.17,Disk thrash suspected
server_18,20:54:50,20:55:20,947.63,107.36,
server_18,20:55:00,20:55:30,900.77,167.58,
server_18,20:55:10,20:55:40,7577.40,610.30,Possible DDoS
server_18,20:55:20,20:55:50,16895.42,610.30,Possible DDoS
server_18,20:55:30,20:56:00,16895.42,3893.10,Network flood + Disk thrash suspected
server_18,20:55:40,20:56:10,16895.42,4660.51,Network flood + Disk thrash suspected
server_18,20:55:50,20:56:20,960.77,4660.51,Disk thrash suspected
server_18,20:56:00,20:56:30,960.77,4660.51,Disk thrash suspected
server_18,20:56:10,20:56:40,12088.08,81.74,Possible DDoS
server_18,20:56:20,20:56:50,12088.08,962.08,Possible DDoS
server_18,20:56:30,20:57:00,12088.08,962.08,Possible DDoS
server_18,20:56:40,20:57:10,4761.90,962.08,Possible DDoS
server_18,20:56:50,20:57:20,2935.68,1987.66,Disk thrash suspected
server_18,20:57:00,20:57:30,2935.68,1987.66,Disk thrash suspected
server_18,20:57:10,20:57:40,13952.16,1987.66,Network flood + Disk thrash suspected
server_18,20:57:20,20:57:50,13952.16,123.16,Possible DDoS
server_18,20:57:30,20:58:00,13952.16,137.63,Possible DDoS
server_18,20:57:40,20:58:10,987.18,137.63,
server_18,20:57:50,20:58:20,6892.79,137.63,Possible DDoS
server_18,20:58:00,20:58:30,11263.12,75.31,Possible DDoS
server_18,20:58:10,20:58:40,11394.94,82.82,Possible DDoS
server_18,20:58:20,20:58:50,19906.21,141.68,Possible DDoS
server_18,20:58:30,20:59:00,19906.21,5092.10,Network flood + Disk thrash suspected
server_18,20:58:40,20:59:10,19906.21,5092.10,Network flood + Disk thrash suspected
server_18,20:58:50,20:59:20,862.40,5092.10,Disk thrash suspected
server_18,20:59:00,20:59:30,943.98,4190.42,Disk thrash suspected
server_18,20:59:10,20:59:40,943.98,59.55,
server_18,20:59:20,20:59:50,943.98,149.57,
server_18,20:59:30,21:00:00,10098.30,149.57,Possible DDoS
server_18,20:59:40,21:00:10,10098.30,149.57,Possible DDoS
server_18,20:59:50,21:00:20,10098.30,96.38,Possible DDoS
server_18,21:00:00,21:00:30,3441.79,1468.69,Possible DDoS
server_18,21:00:10,21:00:40,13865.71,1468.69,Possible DDoS
server_18,21:00:20,21:00:50,13865.71,5450.95,Network flood + Disk thrash suspected
server_18,21:00:30,21:01:00,13865.71,5450.95,Network flood + Disk thrash suspected
server_18,21:00:40,21:01:10,6577.42,5450.95,Network flood + Disk thrash suspected
server_18,21:00:50,21:01:20,6577.42,103.99,Possible DDoS
server_18,21:01:00,21:01:30,6577.42,154.41,Possible DDoS
server_18,21:01:10,21:01:40,3104.71,1974.91,Disk thrash suspected
server_18,21:01:20,21:01:50,3104.71,1974.91,Disk thrash suspected
server_18,21:01:30,21:02:00,3104.71,1974.91,Disk thrash suspected
server_18,21:01:40,21:02:10,1860.57,9399.88,Disk thrash suspected
server_18,21:01:50,21:02:20,962.72,9399.88,Disk thrash suspected
server_18,21:02:00,21:02:30,597.84,9399.88,Disk thrash suspected
server_18,21:02:10,21:02:40,5580.64,8196.81,Network flood + Disk thrash suspected
server_18,21:02:20,21:02:50,5580.64,73.23,Possible DDoS
server_18,21:02:30,21:03:00,5580.64,81.97,Possible DDoS
server_18,21:02:40,21:03:10,2524.77,1188.21,
server_18,21:02:50,21:03:20,2524.77,5660.79,Disk thrash suspected
server_18,21:03:00,21:03:30,8655.98,5660.79,Network flood + Disk thrash suspected
server_18,21:03:10,21:03:40,8655.98,5660.79,Network flood + Disk thrash suspected
server_18,21:03:20,21:03:50,8655.98,101.93,Possible DDoS
server_18,21:03:30,21:04:00,953.59,101.93,
server_18,21:03:40,21:04:10,3596.40,1157.20,Possible DDoS
server_18,21:03:50,21:04:20,10029.68,1157.20,Possible DDoS
server_18,21:04:00,21:04:30,10029.68,1976.21,Network flood + Disk thrash suspected
server_18,21:04:10,21:04:40,10029.68,1976.21,Network flood + Disk thrash suspected
server_18,21:04:20,21:04:50,2343.55,1976.21,Disk thrash suspected
server_18,21:04:30,21:05:00,19916.37,1910.84,Network flood + Disk thrash suspected
server_18,21:04:40,21:05:10,19916.37,1910.84,Network flood + Disk thrash suspected
server_18,21:04:50,21:05:20,19916.37,1910.84,Network flood + Disk thrash suspected
server_18,21:05:00,21:05:30,18421.97,138.35,Possible DDoS
server_18,21:05:10,21:05:40,18421.97,138.35,Possible DDoS
server_18,21:05:20,21:05:50,18421.97,138.35,Possible DDoS
server_18,21:05:30,21:06:00,1959.92,1729.70,Disk thrash suspected
server_18,21:05:40,21:06:10,1959.92,4218.08,Disk thrash suspected
server_18,21:05:50,21:06:20,1959.92,4218.08,Disk thrash suspected
server_18,21:06:00,21:06:30,826.46,4218.08,Disk thrash suspected
server_18,21:06:10,21:06:40,826.46,114.98,
server_18,21:06:20,21:06:50,829.35,9912.51,Disk thrash suspected
server_18,21:06:30,21:07:00,7827.87,9912.51,Network flood + Disk thrash suspected
server_18,21:06:40,21:07:10,7827.87,9912.51,Network flood + Disk thrash suspected
server_18,21:06:50,21:07:20,7827.87,9133.22,Network flood + Disk thrash suspected
server_18,21:07:00,21:07:30,8145.54,9133.22,Network flood + Disk thrash suspected
server_18,21:07:10,21:07:40,8145.54,66.06,Possible DDoS
server_18,21:07:20,21:07:50,8145.54,66.06,Possible DDoS
server_18,21:07:30,21:08:00,824.73,100.29,
server_18,21:07:40,21:08:10,1730.78,703.82,
server_18,21:07:50,21:08:20,1730.78,4159.44,Disk thrash suspected
server_18,21:08:00,21:08:30,1730.78,4159.44,Disk thrash suspected
server_18,21:08:10,21:08:40,15205.55,4159.44,Network flood + Disk thrash suspected
server_18,21:08:20,21:08:50,15205.55,114.04,Possible DDoS
server_18,21:08:30,21:09:00,15205.55,1606.18,Network flood + Disk thrash suspected
server_18,21:08:40,21:09:10,7885.16,1606.18,Network flood + Disk thrash suspected
server_18,21:08:50,21:09:20,7885.16,1606.18,Network flood + Disk thrash suspected
server_18,21:09:00,21:09:30,7885.16,159.25,Possible DDoS
server_18,21:09:10,21:09:40,894.88,159.25,
server_18,21:09:20,21:09:50,4787.32,636.23,Possible DDoS
server_18,21:09:30,21:10:00,4787.32,636.23,Possible DDoS
server_18,21:09:40,21:10:10,4787.32,636.23,Possible DDoS
server_18,21:09:50,21:10:20,895.34,7225.44,Disk thrash suspected
server_18,21:10:00,21:10:30,19547.90,7225.44,Network flood + Disk thrash suspected
server_18,21:10:10,21:10:40,19547.90,7225.44,Network flood + Disk thrash suspected
server_18,21:10:20,21:10:50,19547.90,173.13,Possible DDoS
server_18,21:10:30,21:11:00,6993.50,839.81,Possible DDoS
server_18,21:10:40,21:11:10,1074.87,839.81,
server_18,21:10:50,21:11:20,1074.87,5243.92,Disk thrash suspected
server_18,21:11:00,21:11:30,8537.99,5243.92,Network flood + Disk thrash suspected
server_18,21:11:10,21:11:40,8537.99,5243.92,Network flood + Disk thrash suspected
server_18,21:11:20,21:11:50,8537.99,7699.58,Network flood + Disk thrash suspected
server_18,21:11:30,21:12:00,18682.22,7699.58,Network flood + Disk thrash suspected
server_18,21:11:40,21:12:10,18682.22,7699.58,Network flood + Disk thrash suspected
server_18,21:11:50,21:12:20,18682.22,1487.54,Possible DDoS
server_18,21:12:00,21:12:30,7877.11,1487.54,Possible DDoS
server_18,21:12:10,21:12:40,7877.11,142.52,Possible DDoS
server_18,21:12:20,21:12:50,7877.11,142.52,Possible DDoS
server_18,21:12:30,21:13:00,1083.26,8734.21,Disk thrash suspected
server_18,21:12:40,21:13:10,1083.26,8734.21,Disk thrash suspected
server_18,21:12:50,21:13:20,2644.45,8734.21,Disk thrash suspected
server_18,21:13:00,21:13:30,2644.45,758.62,
server_18,21:13:10,21:13:40,2644.45,758.62,
server_18,21:13:20,21:13:50,842.51,85.53,
server_18,21:13:30,21:14:00,842.51,58.73,
server_18,21:13:40,21:14:10,906.97,103.70,
server_18,21:13:50,21:14:20,906.97,103.70,
server_18,21:14:00,21:14:30,963.21,103.70,
server_18,21:14:10,21:14:40,963.21,76.48,
server_18,21:14:20,21:14:50,1015.09,80.17,
server_18,21:14:30,21:15:00,16047.76,174.41,Possible DDoS
server_18,21:14:40,21:15:10,16047.76,174.41,Possible DDoS
server_18,21:14:50,21:15:20,19000.92,174.41,Possible DDoS
server_18,21:15:00,21:15:30,19000.92,6175.04,Network flood + Disk thrash suspected
server_18,21:15:10,21:15:40,19000.92,6175.04,Network flood + Disk thrash suspected
server_18,21:15:20,21:15:50,4121.96,6175.04,Network flood + Disk thrash suspected
server_18,21:15:30,21:16:00,1003.01,7759.26,Disk thrash suspected
server_18,21:15:40,21:16:10,11289.85,7759.26,Network flood + Disk thrash suspected
server_18,21:15:50,21:16:20,11289.85,7759.26,Network flood + Disk thrash suspected
server_18,21:16:00,21:16:30,11289.85,1096.13,Possible DDoS
server_18,21:16:10,21:16:40,1396.40,1096.13,
server_18,21:16:20,21:16:50,845.39,99.10,
server_18,21:16:30,21:17:00,1696.69,1305.45,
server_18,21:16:40,21:17:10,14095.08,1305.45,Possible DDoS
server_18,21:16:50,21:17:20,14095.08,1999.22,Network flood + Disk thrash suspected
server_18,21:17:00,21:17:30,14095.08,3914.43,Network flood + Disk thrash suspected
server_18,21:17:10,21:17:40,2402.96,3914.43,Disk thrash suspected
server_18,21:17:20,21:17:50,866.98,5112.41,Disk thrash suspected
server_18,21:17:30,21:18:00,866.98,5112.41,Disk thrash suspected
server_18,21:17:40,21:18:10,983.68,5112.41,Disk thrash suspected
server_18,21:17:50,21:18:20,983.68,122.99,
server_18,21:18:00,21:18:30,18095.94,159.26,Possible DDoS
server_18,21:18:10,21:18:40,18095.94,159.26,Possible DDoS
server_18,21:18:20,21:18:50,18095.94,159.26,Possible DDoS
server_18,21:18:30,21:19:00,17020.05,154.41,Possible DDoS
server_18,21:18:40,21:19:10,17020.05,169.47,Possible DDoS
server_18,21:18:50,21:19:20,17986.39,192.28,Possible DDoS
server_18,21:19:00,21:19:30,17986.39,1185.87,Possible DDoS
server_18,21:19:10,21:19:40,17986.39,1185.87,Possible DDoS
server_18,21:19:20,21:19:50,4341.89,1185.87,Possible DDoS
server_18,21:19:30,21:20:00,12486.22,184.60,Possible DDoS
server_18,21:19:40,21:20:10,12486.22,4798.84,Network flood + Disk thrash suspected
server_18,21:19:50,21:20:20,13171.87,4798.84,Network flood + Disk thrash suspected
server_18,21:20:00,21:20:30,13171.87,4798.84,Network flood + Disk thrash suspected
server_18,21:20:10,21:20:40,13171.87,1522.98,Possible DDoS
server_18,21:20:20,21:20:50,4795.17,1522.98,Possible DDoS
server_18,21:20:30,21:21:00,4795.17,869.62,Possible DDoS
server_18,21:20:40,21:21:10,4795.17,594.82,Possible DDoS
server_18,21:20:50,21:21:20,3248.93,1223.70,Possible DDoS
server_18,21:21:00,21:21:30,4848.37,1710.22,Network flood + Disk thrash suspected
server_18,21:21:10,21:21:40,15657.33,1710.22,Network flood + Disk thrash suspected
server_18,21:21:20,21:21:50,15657.33,1710.22,Network flood + Disk thrash suspected
server_18,21:21:30,21:22:00,15657.33,85.62,Possible DDoS
server_18,21:21:40,21:22:10,4338.43,1023.54,Possible DDoS
server_18,21:21:50,21:22:20,17180.03,1023.54,Possible DDoS
server_18,21:22:00,21:22:30,17180.03,1023.54,Possible DDoS
server_18,21:22:10,21:22:40,17180.03,198.51,Possible DDoS
server_18,21:22:20,21:22:50,14292.71,104.10,Possible DDoS
server_18,21:22:30,21:23:00,14292.71,9551.91,Network flood + Disk thrash suspected
server_18,21:22:40,21:23:10,6891.24,9551.91,Network flood + Disk thrash suspected
server_18,21:22:50,21:23:20,6891.24,9551.91,Network flood + Disk thrash suspected
server_18,21:23:00,21:23:30,834.21,9407.62,Disk thrash suspected
server_18,21:23:10,21:23:40,1010.63,9492.80,Disk thrash suspected
server_18,21:23:20,21:23:50,1010.63,9492.80,Disk thrash suspected
server_18,21:23:30,21:24:00,3175.50,9492.80,Disk thrash suspected
server_18,21:23:40,21:24:10,3175.50,1622.14,Disk thrash suspected
server_18,21:23:50,21:24:20,3175.50,5775.00,Disk thrash suspected
server_18,21:24:00,21:24:30,657.27,5775.00,Disk thrash suspected
server_18,21:24:10,21:24:40,761.90,5775.00,Disk thrash suspected
server_18,21:24:20,21:24:50,761.90,4588.46,Disk thrash suspected
server_18,21:24:30,21:25:00,919.52,105.86,
server_18,21:24:40,21:25:10,976.22,112.53,
server_18,21:24:50,21:25:20,976.22,4956.23,Disk thrash suspected
server_18,21:25:00,21:25:30,5730.62,4956.23,Network flood + Disk thrash suspected
server_18,21:25:10,21:25:40,5730.62,4956.23,Network flood + Disk thrash suspected
server_18,21:25:20,21:25:50,19483.51,4602.73,Network flood + Disk thrash suspected
server_18,21:25:30,21:26:00,19483.51,163.78,Possible DDoS
server_18,21:25:40,21:26:10,19483.51,1826.09,Network flood + Disk thrash suspected
server_18,21:25:50,21:26:20,2699.81,1826.09,Disk thrash suspected
server_18,21:26:00,21:26:30,2699.81,1826.09,Disk thrash suspected
server_18,21:26:10,21:26:40,7292.98,1115.44,Possible DDoS
server_18,21:26:20,21:26:50,7292.98,1115.44,Possible DDoS
server_18,21:26:30,21:27:00,7292.98,1115.44,Possible DDoS
server_18,21:26:40,21:27:10,782.53,84.28,
server_18,21:26:50,21:27:20,782.53,84.28,
server_18,21:27:00,21:27:30,4903.17,1765.66,Network flood + Disk thrash suspected
server_18,21:27:10,21:27:40,4903.17,1765.66,Network flood + Disk thrash suspected
server_18,21:27:20,21:27:50,4903.17,1765.66,Network flood + Disk thrash suspected
server_18,21:27:30,21:28:00,13889.22,575.33,Possible DDoS
server_18,21:27:40,21:28:10,13889.22,156.93,Possible DDoS
server_18,21:27:50,21:28:20,13889.22,1039.98,Possible DDoS
server_18,21:28:00,21:28:30,3523.93,1243.05,Possible DDoS
server_18,21:28:10,21:28:40,3523.93,1243.05,Possible DDoS
server_18,21:28:20,21:28:50,3523.93,1243.05,Possible DDoS
server_18,21:28:30,21:29:00,3544.25,7631.74,Network flood + Disk thrash suspected
server_18,21:28:40,21:29:10,18396.71,7631.74,Network flood + Disk thrash suspected
server_18,21:28:50,21:29:20,18396.71,8803.46,Network flood + Disk thrash suspected
server_18,21:29:00,21:29:30,18396.71,8803.46,Network flood + Disk thrash suspected
server_18,21:29:10,21:29:40,8191.78,8803.46,Network flood + Disk thrash suspected
server_18,21:29:20,21:29:50,8191.78,1687.09,Network flood + Disk thrash suspected
server_18,21:29:30,21:30:00,5250.32,1687.09,Network flood + Disk thrash suspected
server_18,21:29:40,21:30:10,5250.32,1687.09,Network flood + Disk thrash suspected
server_18,21:29:50,21:30:20,5250.32,886.93,Possible DDoS
server_18,21:30:00,21:30:30,2336.29,886.93,
server_18,21:30:10,21:30:40,2336.29,886.93,
server_18,21:30:20,21:30:50,903.63,105.20,
server_18,21:30:30,21:31:00,3838.42,1267.65,Possible DDoS
server_18,21:30:40,21:31:10,3838.42,1267.65,Possible DDoS
server_18,21:30:50,21:31:20,3838.42,1928.23,Network flood + Disk thrash suspected
server_18,21:31:00,21:31:30,2968.95,1928.23,Disk thrash suspected
server_18,21:31:10,21:31:40,2968.95,1928.23,Disk thrash suspected
server_18,21:31:20,21:31:50,6703.33,141.84,Possible DDoS
server_18,21:31:30,21:32:00,6703.33,1586.48,Network flood + Disk thrash suspected
server_18,21:31:40,21:32:10,10752.78,1586.48,Network flood + Disk thrash suspected
server_18,21:31:50,21:32:20,10752.78,1586.48,Network flood + Disk thrash suspected
server_18,21:32:00,21:32:30,10752.78,109.05,Possible DDoS
server_18,21:32:10,21:32:40,927.50,166.27,
server_18,21:32:20,21:32:50,986.83,166.27,
server_18,21:32:30,21:33:00,986.83,3257.42,Disk thrash suspected
server_18,21:32:40,21:33:10,2198.85,3257.42,Disk thrash suspected
server_18,21:32:50,21:33:20,2198.85,3257.42,Disk thrash suspected
server_18,21:33:00,21:33:30,2198.85,1935.68,Disk thrash suspected
server_18,21:33:10,21:33:40,1034.18,9901.67,Disk thrash suspected
server_18,21:33:20,21:33:50,9107.21,9901.67,Network flood + Disk thrash suspected
server_18,21:33:30,21:34:00,9107.21,9901.67,Network flood + Disk thrash suspected
server_18,21:33:40,21:34:10,9107.21,3858.78,Network flood + Disk thrash suspected
server_18,21:33:50,21:34:20,3526.85,6538.96,Network flood + Disk thrash suspected
server_18,21:34:00,21:34:30,3526.85,9734.78,Network flood + Disk thrash suspected
server_18,21:34:10,21:34:40,17656.80,9734.78,Network flood + Disk thrash suspected
server_18,21:34:20,21:34:50,17656.80,9734.78,Network flood + Disk thrash suspected
server_18,21:34:30,21:35:00,17656.80,1941.88,Network flood + Disk thrash suspected
server_18,21:34:40,21:35:10,4821.94,8302.87,Network flood + Disk thrash suspected
server_18,21:34:50,21:35:20,931.41,8302.87,Disk thrash suspected
server_18,21:35:00,21:35:30,931.41,8302.87,Disk thrash suspected
server_18,21:35:10,21:35:40,655.35,32.67,
server_18,21:35:20,21:35:50,522.96,65.89,
server_18,21:35:30,21:36:00,778.26,5650.60,Disk thrash suspected
server_18,21:35:40,21:36:10,778.26,7684.91,Disk thrash suspected
server_18,21:35:50,21:36:20,778.26,7684.91,Disk thrash suspected
