server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_19,22:15:30,22:16:00,45.14,64.35,
server_19,22:15:40,22:16:10,54.72,59.26,
server_19,22:15:50,22:16:20,52.19,59.92,
server_19,22:16:00,22:16:30,39.74,53.33,
server_19,22:16:10,22:16:40,43.62,56.58,
server_19,22:16:20,22:16:50,49.53,47.01,
server_19,22:16:30,22:17:00,47.89,43.84,
server_19,22:16:40,22:17:10,41.04,34.64,
server_19,22:16:50,22:17:20,36.49,40.05,
server_19,22:17:00,22:17:30,33.72,58.65,
server_19,22:17:10,22:17:40,33.51,73.43,
server_19,22:17:20,22:17:50,37.21,71.75,
server_19,22:17:30,22:18:00,56.92,51.10,
server_19,22:17:40,22:18:10,56.37,39.57,
server_19,22:17:50,22:18:20,73.16,38.40,
server_19,22:18:00,22:18:30,60.96,44.72,
server_19,22:18:10,22:18:40,62.26,47.63,
server_19,22:18:20,22:18:50,44.68,45.50,
server_19,22:18:30,22:19:00,48.57,56.97,
server_19,22:18:40,22:19:10,52.46,47.78,
server_19,22:18:50,22:19:20,60.24,46.04,
server_19,22:19:00,22:19:30,52.01,40.65,
server_19,22:19:10,22:19:40,53.67,56.29,
server_19,22:19:20,22:19:50,54.93,65.67,
server_19,22:19:30,22:20:00,62.24,64.88,
server_19,22:19:40,22:20:10,58.48,54.28,
server_19,22:19:50,22:20:20,57.81,51.59,
server_19,22:20:00,22:20:30,52.60,44.50,
server_19,22:20:10,22:20:40,54.72,44.17,
server_19,22:20:20,22:20:50,52.45,47.38,
server_19,22:20:30,22:21:00,47.61,40.15,
server_19,22:20:40,22:21:10,44.66,39.50,
server_19,22:20:50,22:21:20,34.78,39.00,
server_19,22:21:00,22:21:30,38.42,43.11,
server_19,22:21:10,22:21:40,42.83,41.10,
server_19,22:21:20,22:21:50,50.80,40.64,
server_19,22:21:30,22:22:00,48.66,36.46,
server_19,22:21:40,22:22:10,43.48,51.17,
server_19,22:21:50,22:22:20,39.33,44.06,
server_19,22:22:00,22:22:30,42.21,62.83,
server_19,22:22:10,22:22:40,42.06,55.44,
server_19,22:22:20,22:22:50,44.00,54.52,
server_19,22:22:30,22:23:00,51.86,35.09,
server_19,22:22:40,22:23:10,59.24,34.49,
server_19,22:22:50,22:23:20,57.36,42.58,
server_19,22:23:00,22:23:30,45.79,56.12,
server_19,22:23:10,22:23:40,32.93,52.65,
server_19,22:23:20,22:23:50,31.89,55.90,
server_19,22:23:30,22:24:00,47.23,46.32,
server_19,22:23:40,22:24:10,61.58,43.75,
server_19,22:23:50,22:24:20,61.41,35.05,
server_19,22:24:00,22:24:30,53.56,36.15,
server_19,22:24:10,22:24:40,43.13,44.04,
server_19,22:24:20,22:24:50,56.85,46.87,
server_19,22:24:30,22:25:00,58.54,51.98,
server_19,22:24:40,22:25:10,63.44,48.45,
server_19,22:24:50,22:25:20,50.38,43.75,
server_19,22:25:00,22:25:30,57.69,51.05,
server_19,22:25:10,22:25:40,54.52,51.12,
server_19,22:25:20,22:25:50,50.47,62.46,
server_19,22:25:30,22:26:00,39.07,53.08,
server_19,22:25:40,22:26:10,46.87,50.42,
server_19,22:25:50,22:26:20,57.86,50.47,
server_19,22:26:00,22:26:30,74.19,50.51,
server_19,22:26:10,22:26:40,70.52,56.23,
server_19,22:26:20,22:26:50,68.51,52.54,
server_19,22:26:30,22:27:00,48.25,49.30,
server_19,22:26:40,22:27:10,44.97,47.46,
server_19,22:26:50,22:27:20,45.66,42.69,
server_19,22:27:00,22:27:30,57.45,49.78,
server_19,22:27:10,22:27:40,54.72,62.21,
server_19,22:27:20,22:27:50,50.94,62.41,
server_19,22:27:30,22:28:00,35.00,67.47,
server_19,22:27:40,22:28:10,36.87,51.51,
server_19,22:27:50,22:28:20,39.03,51.84,
server_19,22:28:00,22:28:30,44.49,35.56,
server_19,22:28:10,22:28:40,46.00,39.19,
server_19,22:28:20,22:28:50,42.97,36.81,
server_19,22:28:30,22:29:00,41.40,49.57,
server_19,22:28:40,22:29:10,34.83,58.56,
server_19,22:28:50,22:29:20,42.47,67.46,
server_19,22:29:00,22:29:30,45.07,64.24,
server_19,22:29:10,22:29:40,52.74,56.54,
server_19,22:29:20,22:29:50,48.71,36.67,
server_19,22:29:30,22:30:00,56.97,38.01,
server_19,22:29:40,22:30:10,48.89,34.91,
server_19,22:29:50,22:30:20,42.93,45.14,
server_19,22:30:00,22:30:30,25.92,56.38,
server_19,22:30:10,22:30:40,44.55,59.85,
server_19,22:30:20,22:30:50,49.72,53.76,
server_19,22:30:30,22:31:00,62.05,46.30,
server_19,22:30:40,22:31:10,52.31,46.19,
server_19,22:30:50,22:31:20,54.53,60.09,
server_19,22:31:00,22:31:30,51.89,46.60,
server_19,22:31:10,22:31:40,64.53,35.69,
server_19,22:31:20,22:31:50,63.80,37.10,
server_19,22:31:30,22:32:00,80.50,59.42,CPU spike suspected
server_19,22:31:40,22:32:10,73.41,63.41,
server_19,22:31:50,22:32:20,64.00,48.88,
server_19,22:32:00,22:32:30,49.09,32.54,
server_19,22:32:10,22:32:40,51.03,46.74,
server_19,22:32:20,22:32:50,55.83,53.39,
server_19,22:32:30,22:33:00,66.90,53.33,
server_19,22:32:40,22:33:10,57.08,46.61,
server_19,22:32:50,22:33:20,63.25,58.14,
server_19,22:33:00,22:33:30,61.55,68.03,
server_19,22:33:10,22:33:40,64.22,81.40,Memory saturation suspected
server_19,22:33:20,22:33:50,74.84,75.74,
server_19,22:33:30,22:34:00,76.93,73.59,CPU spike suspected
server_19,22:33:40,22:34:10,78.00,60.43,CPU spike suspected
server_19,22:33:50,22:34:20,54.38,62.76,
server_19,22:34:00,22:34:30,31.62,70.17,
server_19,22:34:10,22:34:40,26.81,70.27,
server_19,22:34:20,22:34:50,36.66,64.08,
server_19,22:34:30,22:35:00,60.12,55.68,
server_19,22:34:40,22:35:10,55.48,61.35,
server_19,22:34:50,22:35:20,51.12,57.93,
server_19,22:35:00,22:35:30,35.39,51.65,
server_19,22:35:10,22:35:40,38.23,46.11,
server_19,22:35:20,22:35:50,41.12,55.15,
server_19,22:35:30,22:36:00,57.83,63.49,
server_19,22:35:40,22:36:10,63.15,63.47,
server_19,22:35:50,22:36:20,70.33,65.11,
server_19,22:36:00,22:36:30,55.64,56.92,
server_19,22:36:10,22:36:40,53.16,55.47,
server_19,22:36:20,22:36:50,43.75,46.61,
server_19,22:36:30,22:37:00,50.23,52.86,
server_19,22:36:40,22:37:10,47.27,51.13,
server_19,22:36:50,22:37:20,46.51,51.47,
server_19,22:37:00,22:37:30,45.88,45.83,
server_19,22:37:10,22:37:40,46.43,50.06,
server_19,22:37:20,22:37:50,51.82,47.73,
server_19,22:37:30,22:38:00,59.74,58.65,
server_19,22:37:40,22:38:10,63.51,57.11,
server_19,22:37:50,22:38:20,60.50,54.03,
server_19,22:38:00,22:38:30,46.07,41.19,
server_19,22:38:10,22:38:40,47.84,54.37,
server_19,22:38:20,22:38:50,57.58,68.29,
server_19,22:38:30,22:39:00,49.46,73.90,
server_19,22:38:40,22:39:10,60.58,58.04,
server_19,22:38:50,22:39:20,46.69,52.06,
server_19,22:39:00,22:39:30,63.83,42.95,
server_19,22:39:10,22:39:40,41.12,49.17,
server_19,22:39:20,22:39:50,41.58,50.35,
server_19,22:39:30,22:40:00,37.98,57.20,
server_19,22:39:40,22:40:10,51.48,43.80,
server_19,22:39:50,22:40:20,56.92,44.87,
server_19,22:40:00,22:40:30,50.36,36.31,
server_19,22:40:10,22:40:40,39.07,55.76,
server_19,22:40:20,22:40:50,30.00,65.25,
server_19,22:40:30,22:41:00,34.26,73.86,
server_19,22:40:40,22:41:10,36.25,73.86,
server_19,22:40:50,22:41:20,41.12,65.80,
server_19,22:41:00,22:41:30,38.75,62.83,
server_19,22:41:10,22:41:40,33.55,56.79,
server_19,22:41:20,22:41:50,32.91,45.77,
server_19,22:41:30,22:42:00,41.96,37.11,
server_19,22:41:40,22:42:10,50.17,34.29,
server_19,22:41:50,22:42:20,46.43,48.28,
server_19,22:42:00,22:42:30,45.02,64.41,
server_19,22:42:10,22:42:40,45.00,59.15,
server_19,22:42:20,22:42:50,60.43,42.01,
server_19,22:42:30,22:43:00,57.59,41.50,
server_19,22:42:40,22:43:10,60.77,48.60,
server_19,22:42:50,22:43:20,56.61,56.39,
server_19,22:43:00,22:43:30,50.57,61.31,
server_19,22:43:10,22:43:40,41.59,62.30,
server_19,22:43:20,22:43:50,36.43,66.19,
server_19,22:43:30,22:44:00,55.72,58.03,
server_19,22:43:40,22:44:10,67.57,60.61,
server_19,22:43:50,22:44:20,61.25,50.99,
server_19,22:44:00,22:44:30,61.77,47.43,
server_19,22:44:10,22:44:40,58.85,42.26,
server_19,22:44:20,22:44:50,61.84,44.12,
server_19,22:44:30,22:45:00,44.52,38.28,
server_19,22:44:40,22:45:10,42.23,35.17,
server_19,22:44:50,22:45:20,60.54,54.23,
server_19,22:45:00,22:45:30,62.78,57.56,
server_19,22:45:10,22:45:40,72.51,57.62,
server_19,22:45:20,22:45:50,60.72,49.45,
server_19,22:45:30,22:46:00,56.31,46.49,
server_19,22:45:40,22:46:10,38.96,52.56,
server_19,22:45:50,22:46:20,41.56,40.88,
server_19,22:46:00,22:46:30,44.49,44.16,
server_19,22:46:10,22:46:40,48.58,47.02,
server_19,22:46:20,22:46:50,32.18,53.53,
server_19,22:46:30,22:47:00,48.71,59.70,
server_19,22:46:40,22:47:10,63.92,51.51,
server_19,22:46:50,22:47:20,66.57,42.36,
server_19,22:47:00,22:47:30,55.76,36.34,
server_19,22:47:10,22:47:40,52.81,45.22,
server_19,22:47:20,22:47:50,62.68,52.18,
server_19,22:47:30,22:48:00,63.74,58.74,
server_19,22:47:40,22:48:10,61.98,56.42,
server_19,22:47:50,22:48:20,58.03,54.12,
server_19,22:48:00,22:48:30,52.65,53.59,
server_19,22:48:10,22:48:40,54.13,52.99,
server_19,22:48:20,22:48:50,53.28,65.94,
server_19,22:48:30,22:49:00,48.07,71.46,
server_19,22:48:40,22:49:10,51.99,64.97,
server_19,22:48:50,22:49:20,45.43,66.75,
server_19,22:49:00,22:49:30,47.16,55.51,
server_19,22:49:10,22:49:40,40.17,57.13,
server_19,22:49:20,22:49:50,50.66,49.28,
server_19,22:49:30,22:50:00,53.93,54.83,
server_19,22:49:40,22:50:10,48.80,53.03,
server_19,22:49:50,22:50:20,46.61,50.52,
server_19,22:50:00,22:50:30,56.65,58.13,
server_19,22:50:10,22:50:40,58.05,73.72,
server_19,22:50:20,22:50:50,57.78,71.77,
server_19,22:50:30,22:51:00,46.67,58.20,
server_19,22:50:40,22:51:10,41.18,41.93,
server_19,22:50:50,22:51:20,55.85,51.72,
server_19,22:51:00,22:51:30,46.96,69.82,
server_19,22:51:10,22:51:40,64.87,62.46,
server_19,22:51:20,22:51:50,40.81,55.72,
server_19,22:51:30,22:52:00,50.58,44.78,
server_19,22:51:40,22:52:10,32.15,57.12,
server_19,22:51:50,22:52:20,48.79,60.06,
server_2,20:52:00,20:52:30,49.39,45.28,
server_2,20:52:10,20:52:40,47.63,56.94,
server_2,20:52:20,20:52:50,56.33,51.24,
server_2,20:52:30,20:53:00,56.97,58.06,
server_2,20:52:40,20:53:10,48.32,58.04,
server_2,20:52:50,20:53:20,42.07,60.53,
server_2,20:53:00,20:53:30,43.36,59.33,
server_2,20:53:10,20:53:40,44.71,49.64,
server_2,20:53:20,20:53:50,45.24,47.93,
server_2,20:53:30,20:54:00,52.17,36.40,
server_2,20:53:40,20:54:10,59.66,44.64,
server_2,20:53:50,20:54:20,64.33,45.16,
server_2,20:54:00,20:54:30,59.69,58.92,
server_2,20:54:10,20:54:40,66.05,60.88,
server_2,20:54:20,20:54:50,52.49,74.12,
server_2,20:54:30,20:55:00,43.38,68.33,
server_2,20:54:40,20:55:10,32.76,60.75,
server_2,20:54:50,20:55:20,38.87,55.90,
server_2,20:55:00,20:55:30,48.57,61.43,
server_2,20:55:10,20:55:40,52.36,63.51,
server_2,20:55:20,20:55:50,72.45,46.37,
server_2,20:55:30,20:56:00,71.43,29.83,
server_2,20:55:40,20:56:10,65.82,24.38,
server_2,20:55:50,20:56:20,60.41,40.73,
server_2,20:56:00,20:56:30,59.64,59.22,
server_2,20:56:10,20:56:40,75.63,75.51,
server_2,20:56:20,20:56:50,74.33,74.68,
server_2,20:56:30,20:57:00,63.86,59.75,
server_2,20:56:40,20:57:10,38.51,51.62,
server_2,20:56:50,20:57:20,37.07,50.08,
server_2,20:57:00,20:57:30,39.04,65.90,
server_2,20:57:10,20:57:40,53.88,52.81,
server_2,20:57:20,20:57:50,46.61,47.44,
server_2,20:57:30,20:58:00,55.55,42.39,
server_2,20:57:40,20:58:10,52.18,51.19,
server_2,20:57:50,20:58:20,68.00,55.69,
server_2,20:58:00,20:58:30,68.25,59.51,
server_2,20:58:10,20:58:40,71.07,61.07,
server_2,20:58:20,20:58:50,59.08,53.68,
server_2,20:58:30,20:59:00,54.13,50.62,
server_2,20:58:40,20:59:10,56.73,49.39,
server_2,20:58:50,20:59:20,54.41,55.81,
server_2,20:59:00,20:59:30,56.01,56.65,
server_2,20:59:10,20:59:40,52.85,58.98,
server_2,20:59:20,20:59:50,47.24,53.38,
server_2,20:59:30,21:00:00,44.95,52.08,
server_2,20:59:40,21:00:10,45.42,48.68,
server_2,20:59:50,21:00:20,59.89,49.44,
server_2,21:00:00,21:00:30,67.15,55.38,
server_2,21:00:10,21:00:40,67.88,48.85,
server_2,21:00:20,21:00:50,48.08,53.38,
server_2,21:00:30,21:01:00,49.30,39.88,
server_2,21:00:40,21:01:10,43.65,45.38,
server_2,21:00:50,21:01:20,62.80,56.01,
server_2,21:01:00,21:01:30,65.30,66.64,
server_2,21:01:10,21:01:40,72.54,59.87,
server_2,21:01:20,21:01:50,58.43,55.00,
server_2,21:01:30,21:02:00,47.41,42.39,
server_2,21:01:40,21:02:10,38.99,51.19,
server_2,21:01:50,21:02:20,48.19,44.77,
server_2,21:02:00,21:02:30,56.88,48.90,
server_2,21:02:10,21:02:40,56.19,47.08,
server_2,21:02:20,21:02:50,62.91,57.03,
server_2,21:02:30,21:03:00,66.17,51.60,
server_2,21:02:40,21:03:10,68.38,47.87,
server_2,21:02:50,21:03:20,59.67,38.18,
server_2,21:03:00,21:03:30,53.96,56.52,
server_2,21:03:10,21:03:40,52.92,55.38,
server_2,21:03:20,21:03:50,57.67,54.93,
server_2,21:03:30,21:04:00,43.77,39.70,
server_2,21:03:40,21:04:10,34.87,49.81,
server_2,21:03:50,21:04:20,27.10,45.01,
server_2,21:04:00,21:04:30,31.88,57.53,
server_2,21:04:10,21:04:40,50.83,54.74,
server_2,21:04:20,21:04:50,56.44,51.82,
server_2,21:04:30,21:05:00,53.99,39.22,
server_2,21:04:40,21:05:10,38.22,32.51,
server_2,21:04:50,21:05:20,37.75,45.75,
server_2,21:05:00,21:05:30,38.08,42.98,
server_2,21:05:10,21:05:40,41.46,44.87,
server_2,21:05:20,21:05:50,36.40,34.87,
server_2,21:05:30,21:06:00,37.65,40.69,
server_2,21:05:40,21:06:10,46.66,40.10,
server_2,21:05:50,21:06:20,45.47,37.53,
server_2,21:06:00,21:06:30,63.69,45.35,
server_2,21:06:10,21:06:40,52.93,55.32,
server_2,21:06:20,21:06:50,55.26,65.90,
server_2,21:06:30,21:07:00,39.96,66.32,
server_2,21:06:40,21:07:10,55.81,65.49,
server_2,21:06:50,21:07:20,52.32,60.92,
server_2,21:07:00,21:07:30,51.49,59.37,
server_2,21:07:10,21:07:40,32.79,56.60,
server_2,21:07:20,21:07:50,51.03,57.99,
server_2,21:07:30,21:08:00,58.95,45.98,
server_2,21:07:40,21:08:10,67.24,43.40,
server_2,21:07:50,21:08:20,50.12,41.13,
server_2,21:08:00,21:08:30,41.41,57.03,
server_2,21:08:10,21:08:40,50.54,62.57,
server_2,21:08:20,21:08:50,56.61,66.13,
server_2,21:08:30,21:09:00,58.62,56.72,
server_2,21:08:40,21:09:10,54.07,38.88,
server_2,21:08:50,21:09:20,62.08,42.94,
server_2,21:09:00,21:09:30,65.67,35.80,
server_2,21:09:10,21:09:40,71.97,43.71,
server_2,21:09:20,21:09:50,74.79,38.99,
server_2,21:09:30,21:10:00,79.11,42.86,CPU spike suspected
server_2,21:09:40,21:10:10,66.72,50.37,
server_2,21:09:50,21:10:20,53.46,52.00,
server_2,21:10:00,21:10:30,43.30,53.19,
server_2,21:10:10,21:10:40,53.08,43.38,
server_2,21:10:20,21:10:50,59.39,44.06,
server_2,21:10:30,21:11:00,78.21,48.74,CPU spike suspected
server_2,21:10:40,21:11:10,66.89,49.24,
server_2,21:10:50,21:11:20,64.54,40.38,
server_2,21:11:00,21:11:30,48.93,53.39,
server_2,21:11:10,21:11:40,58.63,60.93,
server_2,21:11:20,21:11:50,48.79,62.48,
server_2,21:11:30,21:12:00,50.50,45.84,
server_2,21:11:40,21:12:10,42.52,52.04,
server_2,21:11:50,21:12:20,54.75,59.61,
server_2,21:12:00,21:12:30,51.99,67.27,
server_2,21:12:10,21:12:40,58.87,59.61,
server_2,21:12:20,21:12:50,44.45,50.47,
server_2,21:12:30,21:13:00,55.05,52.55,
server_2,21:12:40,21:13:10,63.11,55.51,
server_2,21:12:50,21:13:20,80.46,58.60,CPU spike suspected
server_2,21:13:00,21:13:30,81.49,55.19,CPU spike suspected
server_2,21:13:10,21:13:40,77.16,57.98,CPU spike suspected
server_2,21:13:20,21:13:50,71.21,66.15,
server_2,21:13:30,21:14:00,58.35,60.62,
server_2,21:13:40,21:14:10,55.74,65.38,
server_2,21:13:50,21:14:20,50.98,61.10,
server_2,21:14:00,21:14:30,48.27,70.40,
server_2,21:14:10,21:14:40,38.47,53.77,
server_2,21:14:20,21:14:50,38.84,50.58,
server_2,21:14:30,21:15:00,37.56,46.21,
server_2,21:14:40,21:15:10,39.57,54.75,
server_2,21:14:50,21:15:20,31.95,57.16,
server_2,21:15:00,21:15:30,35.16,51.29,
server_2,21:15:10,21:15:40,50.09,51.07,
server_2,21:15:20,21:15:50,50.88,43.81,
server_2,21:15:30,21:16:00,51.13,46.68,
server_2,21:15:40,21:16:10,48.50,52.46,
server_2,21:15:50,21:16:20,54.29,56.82,
server_2,21:16:00,21:16:30,71.97,57.88,
server_2,21:16:10,21:16:40,69.94,44.39,
server_2,21:16:20,21:16:50,75.43,49.71,
server_2,21:16:30,21:17:00,62.32,44.37,
server_2,21:16:40,21:17:10,51.89,59.16,
server_2,21:16:50,21:17:20,61.01,53.70,
server_2,21:17:00,21:17:30,56.00,56.74,
server_2,21:17:10,21:17:40,73.01,51.24,
server_2,21:17:20,21:17:50,67.62,59.22,
server_2,21:17:30,21:18:00,67.87,65.14,
server_2,21:17:40,21:18:10,60.47,64.53,
server_2,21:17:50,21:18:20,61.46,52.42,
server_2,21:18:00,21:18:30,60.65,52.90,
server_2,21:18:10,21:18:40,55.38,51.17,
server_2,21:18:20,21:18:50,39.65,61.94,
server_2,21:18:30,21:19:00,38.94,50.89,
server_2,21:18:40,21:19:10,47.95,59.78,
server_2,21:18:50,21:19:20,57.60,59.91,
server_2,21:19:00,21:19:30,61.61,60.97,
server_2,21:19:10,21:19:40,45.40,44.24,
server_2,21:19:20,21:19:50,45.97,39.13,
server_2,21:19:30,21:20:00,46.84,39.49,
server_2,21:19:40,21:20:10,50.61,44.99,
server_2,21:19:50,21:20:20,46.34,42.40,
server_2,21:20:00,21:20:30,49.94,50.43,
server_2,21:20:10,21:20:40,46.89,58.85,
server_2,21:20:20,21:20:50,40.31,54.52,
server_2,21:20:30,21:21:00,45.18,51.81,
server_2,21:20:40,21:21:10,49.12,43.93,
server_2,21:20:50,21:21:20,60.78,53.55,
server_2,21:21:00,21:21:30,49.82,62.24,
server_2,21:21:10,21:21:40,38.90,74.17,
server_2,21:21:20,21:21:50,37.68,75.46,
server_2,21:21:30,21:22:00,43.05,70.16,
server_2,21:21:40,21:22:10,68.53,59.89,
server_2,21:21:50,21:22:20,76.79,65.91,CPU spike suspected
server_2,21:22:00,21:22:30,72.63,61.30,
server_2,21:22:10,21:22:40,63.05,59.00,
server_2,21:22:20,21:22:50,62.92,52.88,
server_2,21:22:30,21:23:00,65.57,52.48,
server_2,21:22:40,21:23:10,61.25,65.92,
server_2,21:22:50,21:23:20,53.08,65.76,
server_2,21:23:00,21:23:30,44.59,71.23,
server_2,21:23:10,21:23:40,42.44,58.76,
server_2,21:23:20,21:23:50,48.51,65.48,
server_2,21:23:30,21:24:00,60.83,51.06,
server_2,21:23:40,21:24:10,61.17,48.16,
server_2,21:23:50,21:24:20,61.16,44.96,
server_2,21:24:00,21:24:30,56.33,52.43,
server_2,21:24:10,21:24:40,63.32,53.95,
server_2,21:24:20,21:24:50,56.43,51.20,
server_2,21:24:30,21:25:00,60.04,60.50,
server_2,21:24:40,21:25:10,51.49,75.76,
server_2,21:24:50,21:25:20,47.87,70.53,
server_2,21:25:00,21:25:30,50.47,66.52,
server_2,21:25:10,21:25:40,55.68,60.44,
server_2,21:25:20,21:25:50,59.04,47.13,
server_2,21:25:30,21:26:00,53.93,47.97,
server_2,21:25:40,21:26:10,40.47,47.31,
server_2,21:25:50,21:26:20,37.92,65.42,
server_2,21:26:00,21:26:30,30.45,58.98,
server_2,21:26:10,21:26:40,40.74,50.65,
server_2,21:26:20,21:26:50,41.42,44.84,
server_2,21:26:30,21:27:00,38.92,51.08,
server_2,21:26:40,21:27:10,30.76,55.58,
server_2,21:26:50,21:27:20,31.40,59.15,
server_2,21:27:00,21:27:30,42.05,59.49,
server_2,21:27:10,21:27:40,43.84,61.10,
server_2,21:27:20,21:27:50,45.09,55.34,
server_2,21:27:30,21:28:00,49.35,47.42,
server_2,21:27:40,21:28:10,65.96,53.06,
server_2,21:27:50,21:28:20,65.17,57.53,
server_2,21:28:00,21:28:30,63.67,54.68,
server_2,21:28:10,21:28:40,62.10,52.62,
server_2,21:28:20,21:28:50,55.95,62.45,
server_2,21:28:30,21:29:00,47.21,64.75,
server_2,21:28:40,21:29:10,36.40,52.93,
server_2,21:28:50,21:29:20,49.17,52.56,
server_2,21:29:00,21:29:30,62.42,63.50,
server_2,21:29:10,21:29:40,67.58,70.64,
server_2,21:29:20,21:29:50,58.39,60.84,
server_2,21:29:30,21:30:00,40.66,58.23,
server_2,21:29:40,21:30:10,33.95,50.59,
server_2,21:29:50,21:30:20,33.14,49.90,
server_2,21:30:00,21:30:30,43.60,46.62,
server_2,21:30:10,21:30:40,50.98,51.79,
server_2,21:30:20,21:30:50,54.27,53.68,
server_2,21:30:30,21:31:00,56.83,53.09,
server_2,21:30:40,21:31:10,64.98,45.59,
server_2,21:30:50,21:31:20,68.24,41.97,
server_2,21:31:00,21:31:30,58.57,45.64,
server_2,21:31:10,21:31:40,45.91,47.49,
server_2,21:31:20,21:31:50,37.67,57.93,
server_2,21:31:30,21:32:00,45.47,58.24,
server_2,21:31:40,21:32:10,51.68,57.58,
server_2,21:31:50,21:32:20,45.93,55.42,
server_2,21:32:00,21:32:30,51.22,49.88,
server_2,21:32:10,21:32:40,37.20,60.44,
server_2,21:32:20,21:32:50,45.69,55.14,
server_2,21:32:30,21:33:00,38.30,71.23,
server_2,21:32:40,21:33:10,60.24,78.16,
server_2,21:32:50,21:33:20,66.01,81.22,Memory saturation suspected
server_2,21:33:00,21:33:30,59.59,63.08,
server_2,21:33:10,21:33:40,37.38,55.96,
server_2,21:33:20,21:33:50,30.93,46.92,
server_2,21:33:30,21:34:00,44.03,58.49,
server_2,21:33:40,21:34:10,57.74,56.63,
server_2,21:33:50,21:34:20,59.66,63.17,
server_2,21:34:00,21:34:30,49.11,56.91,
server_2,21:34:10,21:34:40,46.11,51.51,
server_2,21:34:20,21:34:50,47.03,47.03,
server_2,21:34:30,21:35:00,58.88,41.55,
server_2,21:34:40,21:35:10,56.88,46.09,
server_2,21:34:50,21:35:20,62.53,56.75,
server_2,21:35:00,21:35:30,53.61,57.67,
server_2,21:35:10,21:35:40,50.23,60.79,
server_2,21:35:20,21:35:50,47.95,57.73,
server_2,21:35:30,21:36:00,52.64,63.21,
server_2,21:35:40,21:36:10,46.53,61.53,
server_2,21:35:50,21:36:20,47.81,50.86,
server_2,21:36:00,21:36:30,41.71,48.07,
server_2,21:36:10,21:36:40,42.39,49.37,
server_2,21:36:20,21:36:50,35.49,59.84,
server_2,21:36:30,21:37:00,30.96,63.50,
server_2,21:36:40,21:37:10,32.86,60.93,
server_2,21:36:50,21:37:20,39.52,57.47,
server_2,21:37:00,21:37:30,49.85,69.09,
server_2,21:37:10,21:37:40,59.99,67.29,
server_2,21:37:20,21:37:50,53.81,66.52,
server_2,21:37:30,21:38:00,48.65,64.41,
server_2,21:37:40,21:38:10,38.78,53.29,
server_2,21:37:50,21:38:20,35.81,57.23,
server_2,21:38:00,21:38:30,43.28,48.94,
server_2,21:38:10,21:38:40,47.13,56.63,
server_2,21:38:20,21:38:50,56.25,56.94,
server_2,21:38:30,21:39:00,43.67,61.20,
server_2,21:38:40,21:39:10,45.80,74.43,
server_2,21:38:50,21:39:20,50.77,77.07,
server_2,21:39:00,21:39:30,50.77,63.94,
server_2,21:39:10,21:39:40,39.53,65.64,
server_2,21:39:20,21:39:50,29.94,60.33,
server_2,21:39:30,21:40:00,34.20,64.10,
server_2,21:39:40,21:40:10,42.94,59.12,
server_2,21:39:50,21:40:20,36.25,52.78,
server_2,21:40:00,21:40:30,38.58,53.94,
server_2,21:40:10,21:40:40,47.23,37.71,
server_2,21:40:20,21:40:50,64.83,51.17,
server_2,21:40:30,21:41:00,70.24,58.74,
server_2,21:40:40,21:41:10,72.13,63.34,
server_2,21:40:50,21:41:20,63.58,54.96,
server_2,21:41:00,21:41:30,59.59,48.80,
server_2,21:41:10,21:41:40,55.82,45.21,
server_2,21:41:20,21:41:50,53.08,44.48,
server_2,21:41:30,21:42:00,52.40,41.01,
server_2,21:41:40,21:42:10,54.08,53.13,
server_2,21:41:50,21:42:20,51.24,60.48,
server_2,21:42:00,21:42:30,46.12,67.96,
server_2,21:42:10,21:42:40,51.87,67.40,
server_2,21:42:20,21:42:50,46.58,66.49,
server_2,21:42:30,21:43:00,55.34,60.36,
server_2,21:42:40,21:43:10,43.06,51.86,
server_2,21:42:50,21:43:20,55.73,46.52,
server_2,21:43:00,21:43:30,56.94,49.50,
server_2,21:43:10,21:43:40,66.58,62.03,
server_2,21:43:20,21:43:50,61.41,63.86,
server_2,21:43:30,21:44:00,58.74,60.64,
server_2,21:43:40,21:44:10,56.25,58.94,
server_2,21:43:50,21:44:20,61.70,62.56,
server_2,21:44:00,21:44:30,58.33,70.14,
server_2,21:44:10,21:44:40,48.69,62.22,
server_2,21:44:20,21:44:50,41.33,61.98,
server_2,21:44:30,21:45:00,49.54,65.13,
server_2,21:44:40,21:45:10,63.10,65.88,
server_2,21:44:50,21:45:20,64.18,57.56,
server_2,21:45:00,21:45:30,56.06,48.04,
server_2,21:45:10,21:45:40,46.84,51.38,
server_2,21:45:20,21:45:50,53.74,60.16,
server_2,21:45:30,21:46:00,50.88,64.63,
server_2,21:45:40,21:46:10,54.08,52.75,
server_2,21:45:50,21:46:20,49.85,45.55,
server_2,21:46:00,21:46:30,49.15,36.43,
server_2,21:46:10,21:46:40,54.14,53.65,
server_2,21:46:20,21:46:50,55.35,40.10,
server_2,21:46:30,21:47:00,49.90,50.36,
server_2,21:46:40,21:47:10,40.18,37.50,
server_2,21:46:50,21:47:20,45.68,59.65,
server_2,21:47:00,21:47:30,47.03,47.76,
server_2,21:47:10,21:47:40,58.31,60.46,
server_2,21:47:20,21:47:50,60.86,58.88,
server_2,21:47:30,21:48:00,82.32,79.48,CPU spike suspected
server_2,21:47:40,21:48:10,66.10,76.00,
