ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:03:05,server_12,97.24,96.19,1011.11,944.44,138.07
22:03:05,server_20,69.02,70.13,718.37,956.25,127.09
22:03:05,server_10,40.46,53.25,2661.0,2705.37,1363.61
22:03:05,server_8,90.58,28.12,955.85,500.81,73.56
22:03:05,server_7,57.58,54.93,1273.34,1186.58,1644.27
22:03:05,server_6,24.32,85.6,173.02,90.09,94.87
22:03:05,server_5,43.96,46.46,426.42,603.03,87.45
22:03:05,server_4,50.67,33.24,19627.78,18883.21,80.02
22:03:05,server_3,38.85,43.6,339.13,482.08,54.19
22:03:05,server_2,55.71,64.38,595.46,365.18,18.22
22:03:05,server_1,98.73,17.02,1021.18,802.81,93.04
22:03:05,server_9,26.42,36.27,266.2,340.96,0.0
22:03:10,server_14,64.66,65.0,718.62,572.09,30.01
22:03:10,server_15,99.58,89.75,949.24,1303.97,151.56
22:03:10,server_16,44.7,54.6,422.84,284.17,113.7
22:03:10,server_13,59.15,59.12,5484.44,5978.11,16.78
22:03:10,server_18,58.64,56.22,1946.99,1958.89,1437.86
22:03:10,server_19,45.64,61.28,4391.67,4955.78,1329.94
22:03:10,server_20,54.49,60.22,1771.54,1868.6,1684.7
22:03:10,server_17,24.42,33.95,127.97,82.93,6845.89
22:03:10,server_12,59.82,63.29,623.11,492.92,75.02
22:03:10,server_11,30.76,42.1,302.22,365.89,74.05
22:03:10,server_1,49.08,61.52,494.03,362.47,83.54
22:03:10,server_9,26.22,51.1,231.85,345.81,15.13
22:03:10,server_8,58.59,44.74,549.04,630.07,0.0
22:03:10,server_7,57.12,69.89,581.65,450.2,70.43
22:03:10,server_6,17.79,82.0,264.68,353.59,33.23
22:03:10,server_5,59.13,74.98,549.89,753.12,77.45
22:03:10,server_4,96.62,89.3,944.22,800.37,111.55
22:03:10,server_3,37.7,38.58,103.7,124.38,8088.37
22:03:10,server_2,97.58,95.93,863.04,723.82,185.16
22:03:10,server_10,5.91,86.9,0.0,0.0,61.94
22:03:15,server_14,82.89,15.92,802.65,734.33,17.56
22:03:15,server_15,41.45,45.46,415.89,323.99,157.41
22:03:15,server_16,49.97,52.38,1731.84,1772.16,1895.89
22:03:15,server_17,47.89,45.41,676.94,522.85,2.58
22:03:15,server_10,50.69,47.21,4173.34,3647.63,852.34
22:03:15,server_19,81.76,11.38,878.6,654.55,90.18
22:03:15,server_20,40.98,45.07,384.59,316.99,24.88
22:03:15,server_13,96.43,95.46,919.06,994.39,64.12
22:03:15,server_18,40.29,30.82,413.4,321.0,70.36
22:03:15,server_12,36.74,35.68,435.89,585.13,4.53
22:03:15,server_7,65.08,68.97,2606.65,2755.53,606.14
22:03:15,server_9,43.89,39.76,9.41,10.62,7162.37
22:03:15,server_8,24.34,20.97,209.32,258.28,18.35
22:03:15,server_6,59.72,49.63,588.25,465.28,32.07
22:03:15,server_5,29.35,93.47,368.07,465.42,25.44
22:03:15,server_4,21.69,16.21,236.86,262.88,18.26
22:03:15,server_3,96.35,82.38,835.57,942.61,87.04
22:03:15,server_2,58.87,63.23,2291.11,1931.84,1181.21
22:03:15,server_1,75.71,53.09,16323.03,13861.43,188.05
22:03:15,server_11,59.15,58.98,607.57,459.49,50.56
22:03:20,server_13,48.41,42.53,4994.15,4204.05,1612.01
22:03:20,server_14,16.17,97.12,210.61,151.04,0.0
22:03:20,server_15,68.17,79.43,715.56,729.1,131.48
22:03:20,server_20,64.13,58.9,2546.6,2264.83,702.42
22:03:20,server_18,59.08,60.32,688.48,812.33,90.7
22:03:20,server_19,36.4,47.13,378.78,369.11,0.14
22:03:20,server_12,91.83,97.14,900.74,507.32,156.93
22:03:20,server_16,53.34,31.32,14456.14,12991.33,165.54
22:03:20,server_11,30.07,33.4,31.82,18.48,8068.37
22:03:20,server_17,49.78,55.23,487.19,548.24,70.33
22:03:20,server_9,22.26,42.05,213.55,215.92,0.0
22:03:20,server_8,97.09,8.4,990.45,654.26,103.38
22:03:20,server_7,34.73,33.83,281.71,234.06,64.99
22:03:20,server_6,87.29,22.17,844.21,1177.72,108.56
22:03:20,server_5,10.3,81.05,97.92,82.28,55.09
22:03:20,server_4,41.87,60.32,412.39,256.43,34.94
22:03:20,server_1,41.39,44.25,161.29,90.84,4358.47
22:03:20,server_3,55.95,52.94,567.96,626.31,17.0
22:03:20,server_2,85.98,81.56,842.92,616.57,95.24
22:03:20,server_10,85.71,92.62,871.95,762.71,104.04
22:03:25,server_13,61.94,54.89,620.81,319.53,110.43
22:03:25,server_14,25.95,37.12,213.61,302.49,38.75
22:03:25,server_15,48.47,32.06,525.23,360.78,156.29
22:03:25,server_20,43.62,61.8,3488.97,3586.51,1475.4
22:03:25,server_18,44.26,63.14,4402.11,3572.92,1731.08
22:03:25,server_19,84.87,8.91,910.16,467.49,112.4
22:03:25,server_12,94.22,10.55,1034.57,793.2,86.04
22:03:25,server_16,91.68,95.82,872.66,591.97,62.61
22:03:25,server_11,26.49,80.51,221.61,271.72,127.68
22:03:25,server_17,66.39,56.77,679.95,487.1,128.05
22:03:25,server_9,24.32,37.57,211.61,256.35,0.0
22:03:25,server_8,61.18,56.16,11181.09,12933.48,95.97
22:03:25,server_7,36.89,37.22,391.97,331.65,18.25
22:03:25,server_6,24.46,44.84,139.31,77.77,42.14
22:03:25,server_5,61.75,66.95,695.32,843.15,50.11
22:03:25,server_4,59.22,56.39,7134.99,8465.57,22.28
22:03:25,server_3,37.77,40.35,394.01,413.53,11.94
22:03:25,server_2,35.57,20.39,21.12,26.96,7187.19
22:03:25,server_1,57.55,67.4,630.31,528.22,0.0
22:03:25,server_10,58.95,56.52,15960.46,13076.54,12.92
22:03:30,server_13,20.75,44.25,26.78,33.61,8262.38
22:03:30,server_14,65.01,69.35,632.87,668.56,117.73
22:03:30,server_15,66.39,67.17,633.45,619.66,126.79
22:03:30,server_20,75.03,49.42,8613.15,9939.86,18.66
22:03:30,server_17,90.17,26.88,965.58,798.7,129.55
22:03:30,server_18,21.85,22.25,49.79,66.64,6215.76
22:03:30,server_19,49.07,48.58,448.25,669.93,0.0
22:03:30,server_12,70.14,37.92,8594.14,8719.01,191.51
22:03:30,server_16,22.72,44.58,120.7,144.89,3163.55
22:03:30,server_11,38.54,43.73,389.73,354.39,0.0
22:03:30,server_7,52.66,53.0,6975.3,6534.36,53.36
22:03:30,server_9,94.32,90.39,952.9,1130.39,51.81
22:03:30,server_8,28.17,29.59,321.0,252.5,28.23
22:03:30,server_6,39.43,40.58,334.13,489.09,0.0
22:03:30,server_5,38.29,34.01,411.11,585.54,23.41
22:03:30,server_4,44.31,54.15,426.13,314.35,109.86
22:03:30,server_3,35.43,39.52,312.43,256.42,74.93
22:03:30,server_2,64.47,68.2,4437.33,3557.46,1913.35
22:03:30,server_1,69.24,79.89,705.11,800.74,161.07
22:03:30,server_10,45.83,48.29,462.74,457.12,114.45
22:03:35,server_13,30.99,44.15,271.76,299.56,71.83
22:03:35,server_14,32.79,45.49,83.3,80.66,3197.18
22:03:35,server_15,58.45,63.46,584.09,359.39,97.79
22:03:35,server_20,66.53,36.48,6548.96,7383.5,190.85
22:03:35,server_18,48.11,55.89,484.92,591.04,131.97
22:03:35,server_19,91.49,85.07,865.62,1243.71,125.02
22:03:35,server_12,90.1,81.79,835.9,497.12,53.16
22:03:35,server_16,34.87,25.46,26.95,14.51,6823.39
22:03:35,server_11,94.26,88.35,974.68,895.66,80.09
22:03:35,server_17,51.55,60.79,509.88,540.52,43.09
22:03:35,server_9,83.15,8.18,827.93,1072.76,133.94
22:03:35,server_2,94.2,80.38,929.22,535.25,0.0
22:03:35,server_3,26.07,33.22,21.4,11.88,8604.41
22:03:35,server_1,66.32,64.18,596.32,799.07,55.15
22:03:35,server_4,27.16,5.83,232.71,178.68,0.0
22:03:35,server_10,65.23,51.53,13221.1,14382.35,76.73
22:03:35,server_6,41.93,58.71,416.98,622.13,44.61
22:03:35,server_7,67.34,57.45,5735.32,5609.39,47.13
22:03:35,server_8,88.41,86.52,916.58,596.68,1.44
22:03:35,server_5,51.37,57.83,568.29,700.25,0.0
22:03:40,server_12,35.56,32.01,64.43,42.64,8445.29
22:03:40,server_19,19.77,86.08,191.7,179.93,33.46
22:03:40,server_18,37.78,47.9,51.02,37.25,3078.12
22:03:40,server_17,88.63,19.11,893.8,1274.2,76.4
22:03:40,server_16,50.36,40.0,18817.6,19298.37,170.79
22:03:40,server_15,92.24,0.78,950.11,554.13,66.93
22:03:40,server_14,89.93,19.62,856.11,717.5,132.43
22:03:40,server_13,92.7,25.67,893.11,822.56,0.0
22:03:40,server_11,85.96,0.02,813.56,731.84,213.13
22:03:40,server_20,44.41,56.2,505.35,566.43,0.0
22:03:40,server_9,33.3,33.4,388.18,567.18,90.89
22:03:40,server_1,79.25,58.91,5426.31,5310.03,185.11
22:03:40,server_2,47.3,47.42,0.42,0.24,3750.19
22:03:40,server_3,58.11,55.27,1956.09,1972.03,1012.92
22:03:40,server_4,47.98,39.97,597.5,567.18,87.03
22:03:40,server_10,88.35,21.31,899.41,1011.66,0.0
22:03:40,server_6,40.17,44.65,459.85,345.06,6.65
22:03:40,server_7,94.47,93.26,957.24,687.13,77.05
22:03:40,server_8,96.62,3.6,974.54,1001.59,42.33
22:03:40,server_5,46.49,50.94,496.35,298.52,102.11
22:03:45,server_11,56.49,43.83,563.78,739.68,16.51
22:03:45,server_19,43.47,55.2,357.99,401.8,0.0
22:03:45,server_18,63.66,53.78,3379.78,3405.57,557.09
22:03:45,server_17,36.39,48.94,147.86,141.54,8410.92
22:03:45,server_16,47.21,21.71,109.57,107.59,4135.8
22:03:45,server_15,44.98,51.25,3013.27,2914.77,1201.9
22:03:45,server_14,82.06,2.74,850.62,1049.94,0.0
22:03:45,server_13,23.16,25.53,103.2,154.27,8524.38
22:03:45,server_12,64.5,54.27,9773.47,10968.49,179.81
22:03:45,server_20,27.83,38.27,158.98,137.28,7577.63
22:03:45,server_10,28.63,37.04,274.95,190.06,90.69
22:03:45,server_8,92.73,98.73,897.71,651.98,154.28
22:03:45,server_7,68.74,50.05,4603.45,5031.91,1451.5
22:03:45,server_6,64.27,45.75,1276.44,1081.8,1569.37
22:03:45,server_5,66.12,48.92,3916.6,4698.85,1620.94
22:03:45,server_4,15.45,82.06,189.08,157.26,23.88
22:03:45,server_3,61.43,53.7,3873.52,4350.78,824.6
22:03:45,server_2,98.31,1.03,970.04,1402.89,100.15
22:03:45,server_1,58.61,49.56,536.87,802.48,0.0
22:03:45,server_9,60.49,43.94,3392.93,2883.19,615.59
22:03:50,server_13,59.9,43.98,12837.2,10532.82,113.0
22:03:50,server_20,52.43,31.23,11620.38,12442.6,194.88
22:03:50,server_14,61.46,53.75,524.11,699.62,52.61
22:03:50,server_15,28.34,53.09,161.83,99.54,28.96
22:03:50,server_19,63.1,76.21,653.04,806.64,45.62
22:03:50,server_17,68.21,41.63,1513.63,1320.47,1307.8
22:03:50,server_18,65.45,56.54,12520.42,11128.39,104.55
22:03:50,server_12,27.48,82.99,340.12,307.33,63.9
22:03:50,server_16,45.51,54.35,4492.86,4353.04,1901.35
22:03:50,server_11,44.77,58.61,431.43,578.59,65.71
22:03:50,server_7,49.91,20.61,166.59,134.95,7121.0
22:03:50,server_9,50.38,51.1,1915.29,2103.86,1433.91
22:03:50,server_8,46.37,49.26,1199.7,1314.25,1048.51
22:03:50,server_6,62.22,63.01,646.78,475.77,76.03
22:03:50,server_5,90.63,4.47,930.43,1302.19,0.0
22:03:50,server_4,55.04,69.98,497.11,344.26,30.61
22:03:50,server_3,31.67,56.31,393.32,207.72,98.85
22:03:50,server_2,61.16,70.53,526.06,695.26,111.04
22:03:50,server_1,74.64,47.05,11014.24,9453.51,31.61
22:03:50,server_10,61.19,65.34,705.2,492.36,0.0
22:03:55,server_13,22.97,27.39,236.95,264.92,20.91
22:03:55,server_14,69.56,65.16,2099.5,1877.37,993.43
22:03:55,server_15,72.84,31.91,8921.02,8477.58,75.22
22:03:55,server_20,68.13,61.68,661.1,881.04,28.66
22:03:55,server_17,69.96,52.56,1169.12,1401.12,676.63
22:03:55,server_19,55.55,48.45,3853.77,4374.16,530.84
22:03:55,server_12,63.81,49.62,13481.52,11602.88,1.42
22:03:55,server_16,88.71,87.08,929.8,1247.81,36.43
22:03:55,server_11,92.93,20.81,896.41,764.74,0.0
22:03:55,server_18,58.67,69.72,1375.67,1588.54,1358.41
22:03:55,server_9,39.73,42.32,416.62,288.04,69.28
22:03:55,server_8,89.8,19.52,900.19,794.96,0.0
22:03:55,server_7,34.48,20.77,113.88,127.54,4001.07
22:03:55,server_6,94.46,1.37,961.74,1126.26,75.41
22:03:55,server_5,39.17,29.21,335.74,414.3,6.17
22:03:55,server_4,39.38,47.52,139.62,186.33,8599.97
22:03:55,server_3,47.2,26.04,93.62,64.83,4712.31
22:03:55,server_2,65.7,64.84,691.65,522.71,41.69
22:03:55,server_1,53.62,60.01,2462.01,2128.87,1923.38
22:03:55,server_10,48.99,61.92,511.71,365.59,137.25
22:04:00,server_13,55.24,57.36,546.87,446.49,115.13
22:04:00,server_14,47.5,66.17,4245.95,5014.87,637.49
22:04:00,server_15,36.52,63.09,384.3,296.17,96.56
22:04:00,server_20,44.8,55.41,378.03,369.11,0.0
22:04:00,server_17,54.83,45.65,1509.85,1308.54,1122.37
22:04:00,server_18,72.16,32.42,5995.57,4901.18,97.07
22:04:00,server_19,73.01,59.7,16614.14,14391.58,82.87
22:04:00,server_12,59.58,32.02,9007.66,7889.76,96.73
22:04:00,server_16,32.82,47.17,373.43,401.39,0.0
22:04:00,server_11,29.22,85.13,309.43,311.18,45.08
22:04:00,server_7,96.12,1.15,954.05,728.08,35.25
22:04:00,server_9,86.53,86.51,933.61,1080.04,67.89
22:04:00,server_8,25.06,28.03,223.56,143.89,35.34
22:04:00,server_6,83.96,19.35,885.32,916.93,48.25
22:04:00,server_5,52.83,61.73,652.67,553.19,101.31
22:04:00,server_4,44.86,44.62,113.87,101.05,8142.97
22:04:00,server_3,45.34,52.4,2953.08,3487.91,1831.98
22:04:00,server_2,37.54,59.04,467.18,375.77,79.41
22:04:00,server_1,30.61,49.0,377.84,345.79,5.05
22:04:00,server_10,54.42,61.52,537.81,474.22,43.43
22:04:05,server_14,93.74,96.78,914.0,1303.98,111.28
22:04:05,server_16,59.15,72.59,647.19,704.69,122.79
22:04:05,server_15,67.43,31.11,19995.27,17736.1,56.53
22:04:05,server_17,23.8,38.61,202.48,257.06,66.39
22:04:05,server_10,46.93,42.13,420.02,541.79,91.68
22:04:05,server_19,36.48,39.8,322.9,427.04,112.36
22:04:05,server_20,32.71,35.1,351.04,419.69,102.58
22:04:05,server_13,88.69,84.1,901.66,1253.68,34.34
22:04:05,server_18,99.79,2.55,922.62,1052.05,14.38
22:04:05,server_12,44.17,63.3,1139.07,972.2,795.34
22:04:05,server_7,90.54,19.76,789.34,657.79,44.59
22:04:05,server_11,24.82,31.33,238.78,307.85,71.39
22:04:05,server_9,51.01,66.09,3563.6,3085.76,872.28
22:04:05,server_8,45.98,60.41,4162.87,4573.14,834.99
22:04:05,server_1,6.93,81.41,66.91,61.19,0.0
22:04:05,server_6,7.38,92.64,67.64,99.58,14.56
22:04:05,server_5,50.61,60.53,482.06,531.71,46.52
22:04:05,server_4,56.58,48.9,5752.51,6391.18,71.62
22:04:05,server_3,59.23,69.67,652.69,363.88,47.47
22:04:05,server_2,97.86,88.34,970.9,605.96,15.44
22:04:10,server_13,34.42,27.95,37.64,20.73,4157.33
22:04:10,server_14,81.31,3.8,803.3,1118.4,19.78
22:04:10,server_15,89.31,96.81,887.52,1080.57,45.55
22:04:10,server_16,85.08,99.29,889.17,857.42,122.19
22:04:10,server_20,57.37,52.51,19657.53,16385.65,19.91
22:04:10,server_18,62.11,64.39,620.32,378.59,103.28
22:04:10,server_19,87.0,99.33,921.42,790.96,87.64
22:04:10,server_12,57.99,83.65,596.47,817.5,45.35
22:04:10,server_17,94.97,98.19,958.49,803.59,108.04
22:04:10,server_11,51.3,57.41,17873.77,17906.38,171.86
22:04:10,server_10,58.45,64.61,538.4,314.5,0.0
22:04:10,server_9,68.48,74.29,749.41,1075.14,92.48
22:04:10,server_2,65.28,63.8,709.82,568.64,58.2
22:04:10,server_3,47.79,34.08,123.7,132.05,3088.08
22:04:10,server_4,26.43,26.54,287.87,225.88,111.77
22:04:10,server_1,95.74,95.04,841.66,1057.62,90.77
22:04:10,server_6,43.11,44.33,1318.94,1476.19,781.41
22:04:10,server_7,93.92,2.42,925.22,891.77,0.0
22:04:10,server_8,50.35,40.64,487.86,254.18,0.0
22:04:10,server_5,48.26,41.47,483.24,278.24,100.46
22:04:15,server_11,2.57,89.09,74.14,75.93,14.69
22:04:15,server_19,76.35,43.86,15975.69,16805.73,42.57
22:04:15,server_18,98.95,88.48,963.12,527.95,3.46
22:04:15,server_16,71.06,59.36,17073.68,15625.13,194.3
22:04:15,server_15,29.55,35.31,288.01,371.24,0.0
22:04:15,server_14,68.11,50.7,705.17,688.99,91.89
22:04:15,server_13,29.46,81.87,357.21,199.5,181.11
22:04:15,server_12,8.13,88.77,25.13,16.88,38.4
22:04:15,server_10,76.07,54.84,7147.26,6631.94,116.92
22:04:15,server_20,32.18,35.05,286.81,399.39,23.34
22:04:15,server_8,26.85,42.09,226.42,155.14,114.2
22:04:15,server_9,62.56,45.67,4600.92,4580.72,1808.72
22:04:15,server_1,12.26,83.59,151.89,82.17,26.15
22:04:15,server_2,19.1,96.11,154.68,231.68,51.91
22:04:15,server_3,46.35,47.99,445.51,611.24,0.0
22:04:15,server_17,21.57,24.04,294.31,199.43,0.0
22:04:15,server_5,55.04,36.74,11435.88,12731.13,142.73
22:04:15,server_6,61.74,40.94,2682.72,2627.63,1811.7
22:04:15,server_4,42.46,52.77,371.41,263.66,137.55
22:04:15,server_7,29.59,23.57,157.09,92.05,3242.04
22:04:20,server_20,38.03,42.13,384.54,233.11,116.06
22:04:20,server_19,48.49,42.15,462.26,453.57,0.0
22:04:20,server_18,45.66,60.55,547.21,478.98,43.21
22:04:20,server_16,98.68,91.12,976.0,769.13,76.56
22:04:20,server_15,33.47,26.45,158.37,230.46,3260.52
22:04:20,server_14,64.93,30.03,11566.82,9479.72,13.61
22:04:20,server_13,53.11,62.28,517.54,707.71,103.37
22:04:20,server_12,90.36,96.75,927.73,608.6,72.28
22:04:20,server_11,24.85,24.96,236.67,142.8,84.52
22:04:20,server_17,85.92,22.5,853.61,579.63,67.62
22:04:20,server_9,24.96,26.29,224.4,194.4,43.22
22:04:20,server_8,93.19,94.65,878.77,1274.95,171.09
22:04:20,server_7,96.26,93.48,947.87,1315.37,109.92
22:04:20,server_6,73.19,46.83,13361.25,15008.78,37.77
22:04:20,server_5,54.32,40.27,6290.19,5637.16,33.45
22:04:20,server_4,38.13,33.19,143.87,133.15,5908.35
22:04:20,server_3,59.99,35.52,9548.34,9569.16,61.59
22:04:20,server_2,34.08,32.3,64.06,53.07,5778.41
22:04:20,server_1,56.13,73.11,611.1,324.71,0.0
22:04:20,server_10,26.78,25.29,26.12,30.95,7467.71
22:04:25,server_13,43.23,38.78,410.15,494.59,12.09
22:04:25,server_14,49.28,66.22,2251.34,1889.9,675.58
22:04:25,server_15,82.78,20.65,836.79,1112.28,87.3
22:04:25,server_20,8.13,88.47,30.23,31.2,16.62
22:04:25,server_17,50.86,58.44,4279.53,4761.58,784.81
22:04:25,server_18,57.42,41.29,3150.18,3138.36,683.52
22:04:25,server_19,46.76,41.06,196.78,192.96,3982.81
22:04:25,server_12,90.18,2.51,977.99,721.11,72.23
22:04:25,server_16,1.3,83.22,52.84,70.77,82.18
22:04:25,server_11,65.99,54.64,2410.03,2407.72,1893.94
22:04:25,server_7,55.49,53.94,14840.03,17531.07,85.54
22:04:25,server_9,65.39,60.32,591.3,652.71,109.57
22:04:25,server_8,60.21,50.63,575.67,608.78,20.79
22:04:25,server_6,48.03,48.61,408.4,423.27,12.93
22:04:25,server_5,13.0,87.56,126.77,183.2,31.11
22:04:25,server_4,26.42,41.48,93.88,139.93,4019.18
22:04:25,server_3,59.65,54.27,561.74,738.28,90.96
22:04:25,server_2,63.28,62.8,4831.53,5141.6,555.91
22:04:25,server_1,28.58,91.02,321.71,185.79,26.1
22:04:25,server_10,64.77,77.21,500.53,368.41,99.98
22:04:30,server_13,43.45,48.42,31.26,17.84,7717.77
22:04:30,server_14,84.29,9.04,731.25,448.62,109.02
22:04:30,server_15,49.39,60.64,548.29,586.43,46.2
22:04:30,server_17,56.4,41.38,11037.45,11128.34,90.71
22:04:30,server_19,63.08,48.85,538.45,734.33,23.04
22:04:30,server_20,15.83,96.14,137.04,173.54,102.08
22:04:30,server_12,93.8,98.64,959.79,1191.91,101.4
22:04:30,server_18,42.11,45.3,454.8,621.92,117.61
22:04:30,server_11,49.66,58.83,3656.17,4087.17,1610.88
22:04:30,server_16,43.54,62.72,518.78,636.63,6.96
22:04:30,server_9,98.93,12.1,950.09,747.4,62.85
22:04:30,server_2,43.41,61.83,1686.61,1493.58,1265.61
22:04:30,server_3,79.09,55.02,13989.54,15865.61,69.52
22:04:30,server_4,17.21,87.13,219.79,318.83,115.66
22:04:30,server_10,41.87,28.25,316.79,440.96,27.64
22:04:30,server_1,12.59,85.01,0.0,0.0,84.12
22:04:30,server_6,28.93,48.05,271.66,324.1,0.0
22:04:30,server_7,26.4,96.38,291.55,365.45,91.65
22:04:30,server_8,69.58,32.76,9057.54,7919.69,99.23
22:04:30,server_5,53.88,45.8,605.58,772.79,12.84
22:04:35,server_12,57.77,69.27,549.58,746.58,126.06
22:04:35,server_19,31.71,43.68,318.19,355.59,39.63
22:04:35,server_18,50.83,55.07,523.68,748.49,4.49
22:04:35,server_17,41.19,49.52,3079.79,3350.51,1401.97
22:04:35,server_16,33.2,21.4,213.73,273.66,14.84
22:04:35,server_15,14.71,92.13,205.06,263.6,83.76
22:04:35,server_14,20.23,33.55,224.97,238.04,120.96
22:04:35,server_13,50.62,42.11,588.91,541.87,0.0
22:04:35,server_11,31.23,45.53,122.89,122.18,5176.03
22:04:35,server_20,67.54,69.22,671.74,528.23,47.74
22:04:35,server_9,71.74,54.51,9188.58,8297.96,59.23
22:04:35,server_1,68.81,46.15,6993.32,6960.96,152.73
22:04:35,server_2,83.74,26.24,879.27,513.73,49.77
22:04:35,server_3,88.37,96.45,882.34,1126.22,187.92
22:04:35,server_4,64.22,45.15,6161.86,7246.01,89.84
22:04:35,server_10,98.09,85.25,1014.69,1066.36,41.87
22:04:35,server_6,43.26,64.02,4886.37,4515.3,1602.37
22:04:35,server_7,66.34,67.46,658.49,791.19,87.79
22:04:35,server_8,79.07,40.89,10998.83,9590.46,38.92
22:04:35,server_5,37.9,46.93,428.16,481.11,0.0
22:04:40,server_11,31.39,48.96,140.67,155.7,3945.9
22:04:40,server_19,36.71,31.83,151.01,201.79,6545.98
22:04:40,server_18,93.26,81.7,943.24,1145.96,226.42
22:04:40,server_17,35.13,29.81,172.25,156.32,5804.09
22:04:40,server_16,40.37,34.9,6.56,9.6,8516.54
22:04:40,server_15,1.21,92.64,19.29,18.29,3.47
22:04:40,server_14,87.24,97.59,790.85,467.5,130.24
22:04:40,server_13,48.42,38.71,155.36,149.18,7650.38
22:04:40,server_12,25.93,25.53,354.85,414.56,0.0
22:04:40,server_20,29.46,32.79,300.4,272.58,18.41
22:04:40,server_10,44.66,34.85,441.56,315.27,103.39
22:04:40,server_8,35.36,58.25,266.31,353.5,0.0
22:04:40,server_7,86.0,94.18,813.02,1039.65,80.22
22:04:40,server_6,65.26,46.07,18893.54,22653.8,64.13
22:04:40,server_5,98.57,7.71,1022.1,780.47,23.85
22:04:40,server_4,60.29,48.48,3152.09,3060.46,1704.51
22:04:40,server_3,21.84,85.08,275.3,357.31,143.75
22:04:40,server_2,27.23,32.51,277.06,390.3,0.0
22:04:40,server_1,6.99,89.16,31.25,19.52,23.57
22:04:40,server_9,68.65,74.01,649.04,489.51,160.99
22:04:45,server_13,94.04,25.09,906.22,1149.68,19.63
22:04:45,server_14,34.23,49.61,424.37,385.98,102.59
22:04:45,server_15,45.45,54.75,1024.98,895.81,848.7
22:04:45,server_20,27.74,39.88,195.99,198.59,99.83
22:04:45,server_19,59.95,74.16,570.62,288.81,117.03
22:04:45,server_17,31.47,36.93,136.29,160.27,7204.5
22:04:45,server_18,30.73,44.69,156.9,185.19,7104.21
22:04:45,server_12,58.05,48.69,17699.03,15307.76,95.53
22:04:45,server_16,63.89,65.87,599.37,888.44,0.0
22:04:45,server_11,79.61,53.31,10502.89,10923.29,125.16
22:04:45,server_5,66.53,49.13,17319.67,17139.02,196.09
22:04:45,server_9,61.43,59.14,4150.68,3871.35,602.05
22:04:45,server_8,24.54,93.4,251.52,364.37,0.0
22:04:45,server_7,87.28,82.24,837.96,480.59,128.85
22:04:45,server_6,95.7,84.54,990.5,1229.14,37.59
22:04:45,server_4,27.3,86.61,301.43,337.94,105.63
22:04:45,server_3,86.86,3.31,908.03,841.09,86.54
22:04:45,server_2,98.71,18.93,860.28,901.23,0.0
22:04:45,server_1,69.04,68.02,743.86,374.65,123.41
22:04:45,server_10,93.43,19.43,936.62,1331.86,24.48
22:04:50,server_13,67.69,65.9,645.92,400.33,34.76
22:04:50,server_14,51.49,56.19,8629.69,7289.93,45.89
22:04:50,server_15,34.72,25.78,39.38,36.76,5426.82
22:04:50,server_20,38.92,47.3,368.76,525.04,0.0
22:04:50,server_18,92.37,84.11,1013.68,1374.57,33.22
22:04:50,server_19,20.6,81.9,255.76,256.5,27.54
22:04:50,server_12,69.23,72.96,668.81,586.86,24.7
22:04:50,server_17,48.9,41.28,101.94,80.16,8710.62
22:04:50,server_11,67.15,58.25,1980.52,2267.87,1591.75
22:04:50,server_16,46.73,64.5,472.02,403.39,42.07
22:04:50,server_9,35.4,60.21,357.54,437.48,0.0
22:04:50,server_8,13.79,92.02,141.96,85.08,48.52
22:04:50,server_7,27.4,91.25,252.6,372.14,112.46
22:04:50,server_6,87.62,87.84,841.22,786.72,73.42
22:04:50,server_5,27.98,37.17,268.38,160.49,59.38
22:04:50,server_4,20.61,80.21,190.08,101.13,34.35
22:04:50,server_3,24.86,34.94,210.41,185.58,14.98
22:04:50,server_2,98.11,99.57,1011.18,1190.45,102.35
22:04:50,server_1,97.87,17.75,909.82,1228.91,127.79
22:04:50,server_10,14.26,81.22,94.71,48.93,109.37
22:04:55,server_12,85.13,95.31,876.37,541.77,143.49
22:04:55,server_13,59.36,69.05,2556.42,2766.67,780.67
22:04:55,server_14,54.42,48.88,2289.68,2232.73,1071.66
22:04:55,server_18,85.83,95.41,876.15,772.5,94.78
22:04:55,server_16,59.21,50.66,9392.03,9019.61,103.18
22:04:55,server_17,34.3,27.0,416.55,276.65,13.98
22:04:55,server_11,33.08,24.87,385.56,308.47,0.0
22:04:55,server_15,46.07,57.84,1140.04,1314.71,1737.42
22:04:55,server_10,63.64,48.65,11408.72,10455.5,95.31
22:04:55,server_5,29.9,27.46,355.1,192.93,0.0
22:04:55,server_8,84.38,21.03,891.1,528.56,93.02
22:04:55,server_7,64.39,73.22,501.92,503.92,71.57
22:04:55,server_6,52.79,53.55,4617.32,4976.84,535.59
22:04:55,server_4,90.09,2.72,976.93,1432.6,91.63
22:04:55,server_3,26.33,18.89,261.07,340.77,28.35
22:04:55,server_2,66.87,80.92,734.39,876.6,43.47
22:04:55,server_1,88.86,94.49,902.21,717.85,82.13
22:04:55,server_19,43.01,67.04,409.69,221.36,46.41
22:04:55,server_9,87.6,88.67,839.53,540.78,94.43
22:04:55,server_20,54.34,62.7,575.23,313.51,65.78
22:05:00,server_13,30.19,54.16,281.26,141.7,0.0
22:05:00,server_14,35.86,33.22,317.12,297.82,0.0
